course_id,price,num_lectures,content_duration,year_p,month_p,date_p,is_success,level_enc,is_paid_False,is_paid_True,business_subject,graphic_subject,music_subject,webdev_subject
476988,45,25,1.0,2015,5,22,1,1,0,1,0,0,1,0
1159988,40,29,2.5,2017,3,30,0,1,0,1,0,0,1,0
1034080,50,5,1.5,2016,12,15,0,2,0,1,0,0,1,0
659918,70,30,1.0,2015,11,4,1,0,0,1,0,0,1,0
422546,95,115,2.5,2015,2,17,1,0,0,1,0,0,1,0
1116196,0,22,2.0,2017,2,25,1,1,1,0,0,0,1,0
660460,40,30,1.0,2015,11,10,0,1,0,1,0,0,1,0
1123250,95,62,2.5,2017,3,9,1,2,0,1,0,0,1,0
1003568,95,113,2.0,2016,11,7,1,0,0,1,0,0,1,0
1240148,45,17,1.0,2017,6,4,0,1,0,1,0,0,1,0
1111630,145,161,14.0,2017,5,31,1,1,0,1,0,0,1,0
830568,50,21,1.0,2016,8,9,0,2,0,1,0,0,1,0
566678,20,22,1.5,2015,8,17,1,1,0,1,0,0,1,0
1170074,75,41,1.0,2017,4,12,1,2,0,1,0,0,1,0
517148,200,56,4.0,2015,8,4,1,0,0,1,0,0,1,0
206088,200,224,28.5,2014,5,19,1,2,0,1,0,0,1,0
995562,50,42,1.0,2016,10,29,1,0,0,1,0,0,1,0
59922,20,32,2.0,2013,6,16,1,0,0,1,0,0,1,0
76524,50,26,1.5,2013,8,11,1,1,0,1,0,0,1,0
971962,50,36,2.5,2016,12,28,0,1,0,1,0,0,1,0
972704,25,10,0.6,2016,10,4,0,0,0,1,0,0,1,0
993510,50,24,1.0,2017,1,25,1,0,0,1,0,0,1,0
1255114,40,10,1.0,2017,6,16,0,0,0,1,0,0,1,0
1120410,75,32,0.62,2017,2,21,0,2,0,1,0,0,1,0
1048188,30,42,2.5,2017,1,26,0,2,0,1,0,0,1,0
970880,95,16,3.0,2016,10,19,1,1,0,1,0,0,1,0
1116700,75,43,1.0,2017,2,21,0,2,0,1,0,0,1,0
687248,25,20,1.5,2015,12,3,1,1,0,1,0,0,1,0
1052180,100,75,5.0,2013,6,27,1,0,0,1,0,0,1,0
501412,60,77,5.5,2016,1,5,1,0,0,1,0,0,1,0
1032864,115,85,10.5,2016,12,27,1,0,0,1,0,0,1,0
574974,95,240,23.0,2015,8,20,1,0,0,1,0,0,1,0
1229488,50,15,1.5,2017,5,27,1,0,0,1,0,0,1,0
658276,100,42,3.0,2015,11,12,1,1,0,1,0,0,1,0
1041176,55,17,1.5,2016,12,21,0,1,0,1,0,0,1,0
26956,20,82,2.5,2012,10,21,1,1,0,1,0,0,1,0
1098994,45,15,1.0,2017,2,2,1,1,0,1,0,0,1,0
917432,200,88,7.0,2016,10,24,0,0,0,1,0,0,1,0
983418,75,14,1.5,2016,10,29,1,2,0,1,0,0,1,0
648506,50,21,1.5,2016,6,27,1,2,0,1,0,0,1,0
1122832,65,21,0.73,2017,3,8,1,2,0,1,0,0,1,0
1123184,65,25,1.0,2017,3,8,1,2,0,1,0,0,1,0
858064,30,13,1.0,2016,5,24,0,1,0,1,0,0,1,0
214328,20,64,8.0,2014,5,13,0,0,0,1,0,0,1,0
101500,20,13,4.0,2013,11,25,0,3,0,1,0,0,1,0
829962,0,11,1.0,2016,4,23,0,1,1,0,0,0,1,0
519212,25,38,4.5,2015,12,15,0,1,0,1,0,0,1,0
297930,20,9,0.67,2014,9,19,0,0,0,1,0,0,1,0
663710,40,29,1.5,2015,11,12,0,0,0,1,0,0,1,0
471328,50,89,6.0,2015,4,16,0,0,0,1,0,0,1,0
892898,35,30,2.0,2016,7,2,0,2,0,1,0,0,1,0
638100,30,14,2.0,2015,10,13,0,0,0,1,0,0,1,0
823860,50,25,6.0,2016,4,22,0,0,0,1,0,0,1,0
635570,20,37,3.5,2016,4,20,0,0,0,1,0,0,1,0
99324,0,10,1.0,2013,9,30,1,2,1,0,0,0,1,0
535650,20,68,6.5,2015,8,18,0,0,0,1,0,0,1,0
769270,20,16,0.67,2016,2,22,0,1,0,1,0,0,1,0
51752,85,53,5.0,2013,5,2,1,1,0,1,0,0,1,0
17922,30,78,5.0,2012,6,2,1,0,0,1,0,0,1,0
112314,125,40,12.5,2013,11,28,0,2,0,1,0,0,1,0
656364,70,33,1.0,2015,11,2,0,0,0,1,0,0,1,0
105350,75,80,4.0,2013,10,27,1,0,0,1,0,0,1,0
606494,50,51,3.0,2016,4,28,0,1,0,1,0,0,1,0
1217408,0,15,3.0,2017,6,19,1,1,1,0,0,0,1,0
1037868,150,35,3.0,2016,12,26,0,1,0,1,0,0,1,0
1008098,45,8,1.0,2016,11,25,0,1,0,1,0,0,1,0
650836,20,27,1.0,2015,12,1,0,1,0,1,0,0,1,0
504168,45,61,4.0,2015,6,2,0,1,0,1,0,0,1,0
761584,45,34,5.0,2016,2,13,0,2,0,1,0,0,1,0
743884,40,10,2.5,2016,4,13,0,2,0,1,0,0,1,0
583224,40,11,0.58,2015,8,17,0,0,0,1,0,0,1,0
725906,75,56,3.0,2016,2,5,0,1,0,1,0,0,1,0
1146368,25,12,0.5,2017,3,21,0,1,0,1,0,0,1,0
589248,40,11,1.0,2016,1,4,0,1,0,1,0,0,1,0
584468,20,9,0.58,2015,8,17,0,1,0,1,0,0,1,0
807934,0,24,3.5,2016,4,20,1,0,1,0,0,0,1,0
532572,20,26,1.0,2016,2,1,0,1,0,1,0,0,1,0
53277,20,22,1.5,2013,7,26,0,1,0,1,0,0,1,0
670376,0,6,0.73,2015,11,23,1,0,1,0,0,0,1,0
1149202,60,34,1.5,2017,4,11,0,2,0,1,0,0,1,0
802040,30,13,2.0,2016,3,24,0,2,0,1,0,0,1,0
789820,40,18,1.5,2016,5,18,0,0,0,1,0,0,1,0
806640,75,14,1.0,2016,3,29,0,0,0,1,0,0,1,0
802038,30,16,3.0,2016,4,13,0,2,0,1,0,0,1,0
818838,95,34,3.0,2016,4,14,0,1,0,1,0,0,1,0
269832,20,13,1.5,2014,8,21,0,1,0,1,0,0,1,0
759130,50,28,6.5,2016,4,1,0,0,0,1,0,0,1,0
556076,50,8,1.0,2015,7,21,0,1,0,1,0,0,1,0
824020,50,57,7.0,2016,4,22,0,0,0,1,0,0,1,0
1223570,25,27,3.5,2017,5,23,0,0,0,1,0,0,1,0
139792,35,15,2.0,2014,3,23,0,2,0,1,0,0,1,0
482334,20,26,3.0,2016,9,14,0,0,0,1,0,0,1,0
602812,60,39,3.0,2015,11,22,0,1,0,1,0,0,1,0
1036400,195,39,2.5,2017,4,25,0,0,0,1,0,0,1,0
866528,50,136,8.0,2016,7,5,0,0,0,1,0,0,1,0
471352,50,61,2.5,2015,4,16,0,0,0,1,0,0,1,0
744080,40,19,2.0,2016,4,13,0,2,0,1,0,0,1,0
620372,65,37,4.0,2015,10,24,0,1,0,1,0,0,1,0
214418,20,62,5.5,2014,5,12,0,2,0,1,0,0,1,0
619856,50,48,3.0,2015,9,24,0,0,0,1,0,0,1,0
839028,30,12,2.0,2016,8,6,0,2,0,1,0,0,1,0
771880,95,41,3.0,2016,2,26,0,1,0,1,0,0,1,0
228268,35,14,1.0,2014,5,26,0,1,0,1,0,0,1,0
944550,50,10,1.0,2016,8,29,0,2,0,1,0,0,1,0
839026,30,10,2.0,2016,5,5,0,2,0,1,0,0,1,0
838320,20,11,1.5,2016,6,26,0,2,0,1,0,0,1,0
838896,50,10,1.0,2016,6,21,0,2,0,1,0,0,1,0
812602,95,50,4.0,2016,4,12,0,1,0,1,0,0,1,0
190906,35,7,1.5,2014,4,4,0,2,0,1,0,0,1,0
1124590,75,24,1.5,2017,6,19,0,0,0,1,0,0,1,0
917176,50,18,0.73,2017,3,7,0,1,0,1,0,0,1,0
647884,25,12,1.0,2015,10,28,0,1,0,1,0,0,1,0
646918,100,59,3.5,2015,11,14,0,1,0,1,0,0,1,0
1216752,55,19,2.0,2017,5,18,0,2,0,1,0,0,1,0
1193536,25,23,0.6,2017,6,2,0,0,0,1,0,0,1,0
430962,20,30,2.0,2015,6,9,0,0,0,1,0,0,1,0
631480,30,18,1.5,2015,10,7,0,1,0,1,0,0,1,0
970462,0,25,1.5,2016,10,17,0,1,1,0,0,0,1,0
852426,20,39,3.0,2016,6,1,0,1,0,1,0,0,1,0
430992,20,77,2.5,2015,6,9,0,1,0,1,0,0,1,0
733922,25,51,4.5,2016,2,3,0,2,0,1,0,0,1,0
608436,20,31,1.5,2015,9,13,0,1,0,1,0,0,1,0
217628,50,21,3.5,2014,5,19,0,0,0,1,0,0,1,0
631444,50,30,1.5,2015,10,8,0,1,0,1,0,0,1,0
935900,50,10,2.5,2016,8,26,0,0,0,1,0,0,1,0
713492,35,14,1.0,2016,4,27,0,0,0,1,0,0,1,0
218540,50,22,2.5,2014,5,19,0,0,0,1,0,0,1,0
211780,50,37,2.5,2014,5,9,0,0,0,1,0,0,1,0
217320,20,26,3.5,2014,5,16,0,0,0,1,0,0,1,0
387064,20,46,2.0,2015,1,22,0,1,0,1,0,0,1,0
219756,50,23,3.0,2014,5,19,0,0,0,1,0,0,1,0
1243162,20,21,1.0,2017,6,17,0,1,0,1,0,0,1,0
1174974,70,10,1.5,2017,4,12,0,1,0,1,0,0,1,0
214828,50,71,3.5,2014,5,16,0,0,0,1,0,0,1,0
430994,20,183,2.0,2015,6,9,0,1,0,1,0,0,1,0
207408,50,27,3.0,2014,5,5,0,0,0,1,0,0,1,0
445118,35,9,0.55,2015,3,15,0,0,0,1,0,0,1,0
146852,20,14,1.5,2014,1,30,0,0,0,1,0,0,1,0
147754,20,6,1.5,2014,1,16,0,0,0,1,0,0,1,0
131512,50,25,2.0,2013,12,13,0,0,0,1,0,0,1,0
140168,195,27,4.0,2014,1,27,0,2,0,1,0,0,1,0
510098,95,17,1.5,2015,8,10,0,0,0,1,0,0,1,0
561774,20,13,1.0,2015,7,23,0,1,0,1,0,0,1,0
1102396,40,11,1.0,2017,2,7,0,0,0,1,0,0,1,0
1173716,65,23,3.0,2017,5,2,0,0,0,1,0,0,1,0
761938,45,27,2.0,2016,2,14,0,0,0,1,0,0,1,0
374566,50,192,6.0,2015,1,16,0,0,0,1,0,0,1,0
182940,20,46,5.0,2014,4,1,0,1,0,1,0,0,1,0
1003250,40,56,4.0,2016,11,14,0,0,0,1,0,0,1,0
1190448,20,9,0.53,2017,4,24,0,0,0,1,0,0,1,0
647276,75,101,4.5,2016,1,10,0,2,0,1,0,0,1,0
26648,20,64,9.5,2012,10,13,0,0,0,1,0,0,1,0
264396,20,12,0.53,2014,8,13,0,1,0,1,0,0,1,0
153230,20,15,1.0,2014,1,30,0,0,0,1,0,0,1,0
601230,50,9,1.0,2015,11,11,0,1,0,1,0,0,1,0
326310,100,71,3.5,2014,11,5,0,0,0,1,0,0,1,0
398522,80,39,3.0,2015,10,28,0,1,0,1,0,0,1,0
773144,40,9,1.5,2016,4,13,0,0,0,1,0,0,1,0
324226,50,100,6.0,2014,10,29,0,2,0,1,0,0,1,0
888668,20,24,1.5,2016,7,18,0,1,0,1,0,0,1,0
301686,30,33,2.0,2014,11,26,0,1,0,1,0,0,1,0
151027,40,35,4.0,2015,10,26,0,0,0,1,0,0,1,0
269830,20,9,1.0,2014,8,18,0,1,0,1,0,0,1,0
315812,50,309,38.0,2014,10,30,0,0,0,1,0,0,1,0
373636,50,110,9.0,2015,3,4,0,0,0,1,0,0,1,0
1113170,50,34,2.0,2017,3,13,0,0,0,1,0,0,1,0
336446,25,17,1.5,2014,11,6,0,0,0,1,0,0,1,0
455676,50,13,1.5,2015,4,27,0,0,0,1,0,0,1,0
200108,20,48,1.5,2014,5,1,0,1,0,1,0,0,1,0
198660,0,34,0.62,2014,7,19,1,1,1,0,0,0,1,0
763100,35,23,3.0,2016,2,15,0,2,0,1,0,0,1,0
922828,90,20,2.0,2016,8,21,0,1,0,1,0,0,1,0
32033,20,25,2.0,2012,12,24,0,0,0,1,0,0,1,0
286070,0,14,1.0,2014,8,23,1,1,1,0,0,0,1,0
55569,20,42,2.0,2013,7,6,0,1,0,1,0,0,1,0
725566,25,27,6.0,2016,1,27,0,1,0,1,0,0,1,0
829616,0,11,0.55,2016,4,27,1,1,1,0,0,0,1,0
888852,40,18,1.5,2016,6,29,0,1,0,1,0,0,1,0
286898,75,59,2.5,2014,7,28,0,0,0,1,0,0,1,0
375830,35,123,7.0,2014,12,27,0,1,0,1,0,0,1,0
207440,85,215,10.5,2014,6,30,0,1,0,1,0,0,1,0
1042382,55,19,1.5,2016,12,22,0,0,0,1,0,0,1,0
1114722,40,35,1.5,2017,2,27,0,1,0,1,0,0,1,0
1102436,45,46,3.5,2017,2,20,0,1,0,1,0,0,1,0
644820,20,22,1.5,2015,11,1,0,1,0,1,0,0,1,0
131562,25,38,2.5,2014,5,5,0,0,0,1,0,0,1,0
628606,70,30,4.0,2016,2,12,0,1,0,1,0,0,1,0
459888,50,107,8.5,2015,4,15,0,2,0,1,0,0,1,0
1141614,30,38,3.5,2017,4,24,0,0,0,1,0,0,1,0
605074,50,95,5.0,2015,9,7,0,0,0,1,0,0,1,0
749616,20,83,3.5,2016,5,12,0,0,0,1,0,0,1,0
470482,50,106,8.0,2015,4,16,0,2,0,1,0,0,1,0
344348,50,97,7.0,2015,1,1,0,0,0,1,0,0,1,0
373556,50,77,4.5,2015,1,1,0,0,0,1,0,0,1,0
214794,20,9,0.72,2014,5,16,0,0,0,1,0,0,1,0
782458,100,24,1.5,2016,3,31,0,1,0,1,0,0,1,0
823494,100,41,3.0,2016,5,2,0,0,0,1,0,0,1,0
212492,50,22,2.5,2014,5,9,0,0,0,1,0,0,1,0
961774,85,30,2.5,2017,3,3,0,1,0,1,0,0,1,0
1261210,200,22,1.0,2017,6,21,0,0,0,1,0,0,1,0
211052,50,23,3.5,2014,5,7,0,0,0,1,0,0,1,0
597868,20,53,3.0,2015,11,7,0,1,0,1,0,0,1,0
218658,50,17,3.0,2014,5,19,0,0,0,1,0,0,1,0
1048182,50,321,3.5,2016,12,27,0,0,0,1,0,0,1,0
758216,55,32,6.0,2016,2,27,0,1,0,1,0,0,1,0
1144780,35,17,4.0,2017,3,28,0,2,0,1,0,0,1,0
628798,65,30,3.0,2016,7,21,0,0,0,1,0,0,1,0
398224,195,34,2.0,2015,4,21,0,2,0,1,0,0,1,0
147174,50,45,7.0,2014,1,16,0,1,0,1,0,0,1,0
799912,95,42,3.0,2016,3,23,0,1,0,1,0,0,1,0
655958,20,10,0.73,2015,12,17,0,0,0,1,0,0,1,0
744034,40,28,2.0,2016,4,13,0,2,0,1,0,0,1,0
139790,35,14,2.0,2014,3,2,0,2,0,1,0,0,1,0
288854,0,6,0.62,2015,7,3,1,1,1,0,0,0,1,0
588264,20,11,1.0,2015,8,21,0,1,0,1,0,0,1,0
773156,40,11,1.5,2016,4,13,0,0,0,1,0,0,1,0
931152,40,10,1.0,2016,8,18,0,1,0,1,0,0,1,0
21080,20,18,1.5,2014,5,7,0,1,0,1,0,0,1,0
151120,20,7,1.0,2014,2,2,0,1,0,1,0,0,1,0
1236576,40,27,1.0,2017,6,29,0,1,0,1,0,0,1,0
139784,35,15,2.0,2014,3,16,0,1,0,1,0,0,1,0
486412,35,12,1.5,2015,5,4,0,1,0,1,0,0,1,0
459468,50,106,6.5,2015,4,15,0,0,0,1,0,0,1,0
663696,20,47,2.5,2015,11,17,0,0,0,1,0,0,1,0
933812,40,27,2.0,2016,9,20,0,0,0,1,0,0,1,0
149602,50,71,1.5,2014,1,27,0,0,0,1,0,0,1,0
277770,100,9,0.67,2016,3,14,0,1,0,1,0,0,1,0
552606,95,45,4.5,2015,8,6,0,1,0,1,0,0,1,0
459926,50,63,5.0,2015,4,15,0,0,0,1,0,0,1,0
1040596,20,8,2.0,2017,1,3,0,0,0,1,0,0,1,0
266004,20,12,1.5,2014,8,18,0,1,0,1,0,0,1,0
720072,20,69,3.0,2016,1,22,0,1,0,1,0,0,1,0
1046768,40,13,1.0,2016,12,22,0,0,0,1,0,0,1,0
138336,25,22,1.0,2014,2,19,0,1,0,1,0,0,1,0
333046,25,151,2.5,2014,11,3,0,0,0,1,0,0,1,0
459207,50,102,7.5,2015,4,15,0,0,0,1,0,0,1,0
814474,50,36,7.0,2016,4,8,0,0,0,1,0,0,1,0
1104496,40,13,1.0,2017,5,30,0,1,0,1,0,0,1,0
188064,50,53,2.5,2014,3,25,0,2,0,1,0,0,1,0
578750,35,8,0.62,2015,8,13,0,0,0,1,0,0,1,0
184088,50,39,1.0,2014,3,17,0,2,0,1,0,0,1,0
1198302,25,36,3.0,2017,6,22,0,1,0,1,0,0,1,0
208126,30,16,2.0,2014,5,7,0,0,0,1,0,0,1,0
34332,50,25,1.5,2013,2,22,0,0,0,1,0,0,1,0
204014,50,16,4.0,2014,4,30,0,0,0,1,0,0,1,0
219844,50,26,3.0,2014,5,19,0,0,0,1,0,0,1,0
212506,30,9,1.5,2014,5,9,0,0,0,1,0,0,1,0
687742,20,47,3.5,2016,2,18,0,1,0,1,0,0,1,0
219878,50,20,3.0,2014,5,19,0,0,0,1,0,0,1,0
207304,50,39,5.5,2014,4,30,0,0,0,1,0,0,1,0
195196,50,19,3.0,2014,5,5,0,0,0,1,0,0,1,0
834422,40,26,1.5,2016,5,16,0,1,0,1,0,0,1,0
724436,20,38,2.5,2016,1,29,0,1,0,1,0,0,1,0
448250,20,10,1.0,2015,3,24,0,0,0,1,0,0,1,0
796188,100,45,4.5,2016,12,8,0,1,0,1,0,0,1,0
773174,40,11,1.5,2016,4,12,0,0,0,1,0,0,1,0
450246,20,72,2.0,2015,4,10,0,2,0,1,0,0,1,0
201472,25,7,2.0,2014,4,22,0,0,0,1,0,0,1,0
452514,20,5,1.0,2015,3,23,0,1,0,1,0,0,1,0
765056,25,11,2.0,2016,2,22,0,1,0,1,0,0,1,0
196234,20,48,1.0,2014,5,14,0,1,0,1,0,0,1,0
380596,20,24,1.5,2015,1,3,0,1,0,1,0,0,1,0
812370,50,42,6.5,2016,4,8,0,0,0,1,0,0,1,0
832514,95,39,3.0,2016,4,27,0,1,0,1,0,0,1,0
1025536,50,321,3.5,2016,12,27,0,0,0,1,0,0,1,0
82960,20,18,1.5,2013,11,18,0,1,0,1,0,0,1,0
1207112,105,92,4.0,2017,5,24,0,1,0,1,0,0,1,0
457206,50,77,5.0,2015,4,15,0,1,0,1,0,0,1,0
589900,20,11,2.5,2015,10,26,0,0,0,1,0,0,1,0
854694,40,20,1.5,2016,8,13,0,0,0,1,0,0,1,0
861566,20,12,1.0,2016,5,30,0,0,0,1,0,0,1,0
1244302,50,16,1.0,2017,6,20,0,1,0,1,0,0,1,0
349142,50,73,5.5,2015,1,1,0,2,0,1,0,0,1,0
56970,20,26,3.5,2013,10,2,0,1,0,1,0,0,1,0
762482,35,15,1.5,2016,2,15,0,2,0,1,0,0,1,0
100916,20,7,2.5,2013,10,7,0,2,0,1,0,0,1,0
869312,30,43,4.5,2016,6,13,0,1,0,1,0,0,1,0
721274,60,63,5.5,2016,1,18,0,1,0,1,0,0,1,0
719920,20,72,4.0,2016,1,22,0,1,0,1,0,0,1,0
846962,50,25,1.5,2016,6,23,0,0,0,1,0,0,1,0
206986,25,40,3.0,2014,5,28,0,1,0,1,0,0,1,0
813142,50,61,8.0,2016,4,8,0,0,0,1,0,0,1,0
701662,20,13,1.0,2015,12,28,0,0,0,1,0,0,1,0
90132,35,19,1.5,2014,10,10,0,3,0,1,0,0,1,0
815182,50,32,5.5,2016,4,8,0,0,0,1,0,0,1,0
476000,115,104,5.5,2015,6,26,0,1,0,1,0,0,1,0
762240,35,11,1.5,2016,2,14,0,2,0,1,0,0,1,0
810576,50,30,6.0,2016,4,8,0,0,0,1,0,0,1,0
188498,50,82,4.0,2014,3,26,0,2,0,1,0,0,1,0
1144288,20,9,1.0,2017,3,16,0,1,0,1,0,0,1,0
180680,50,86,5.5,2014,3,17,0,2,0,1,0,0,1,0
1031698,20,6,1.5,2017,3,15,0,1,0,1,0,0,1,0
62252,20,16,2.0,2013,10,21,0,0,0,1,0,0,1,0
1113008,20,12,0.72,2017,3,16,0,0,0,1,0,0,1,0
807494,80,12,0.67,2016,6,26,0,2,0,1,0,0,1,0
761122,45,14,2.0,2016,2,13,0,0,0,1,0,0,1,0
12214,50,65,3.0,2013,7,19,0,0,0,1,0,0,1,0
344180,25,35,2.5,2015,1,22,0,2,0,1,0,0,1,0
185266,50,130,7.0,2014,3,24,0,2,0,1,0,0,1,0
1076244,60,41,1.5,2017,5,1,0,0,0,1,0,0,1,0
1036338,40,12,0.63,2016,12,14,0,0,0,1,0,0,1,0
266682,35,59,2.0,2014,10,1,0,0,0,1,0,0,1,0
615226,195,70,7.5,2015,11,5,0,2,0,1,0,0,1,0
963094,40,17,1.5,2016,10,12,0,0,0,1,0,0,1,0
742096,45,15,2.0,2016,2,16,0,1,0,1,0,0,1,0
648492,50,37,1.5,2015,12,6,0,1,0,1,0,0,1,0
222062,40,18,1.0,2015,6,17,0,2,0,1,0,0,1,0
103662,20,34,1.5,2013,11,26,0,2,0,1,0,0,1,0
742764,40,23,3.5,2016,4,13,0,1,0,1,0,0,1,0
856950,50,40,7.5,2016,5,24,0,0,0,1,0,0,1,0
902480,45,24,4.5,2016,7,29,0,0,0,1,0,0,1,0
263846,50,126,7.5,2014,10,29,0,2,0,1,0,0,1,0
1160066,175,18,2.5,2017,3,30,0,0,0,1,0,0,1,0
625974,45,112,3.0,2015,10,16,0,1,0,1,0,0,1,0
782460,50,30,1.5,2016,3,31,0,1,0,1,0,0,1,0
147104,40,16,4.0,2014,1,22,0,1,0,1,0,0,1,0
1189926,55,38,1.0,2017,5,4,0,1,0,1,0,0,1,0
1143414,20,53,1.5,2017,5,17,0,1,0,1,0,0,1,0
1066002,40,196,5.5,2017,1,16,0,2,0,1,0,0,1,0
767400,40,24,1.5,2016,2,23,0,0,0,1,0,0,1,0
492954,20,48,2.0,2015,7,6,0,1,0,1,0,0,1,0
1129652,20,7,0.58,2017,4,19,0,1,0,1,0,0,1,0
13216,35,52,3.5,2012,1,26,0,0,0,1,0,0,1,0
760452,40,17,0.72,2016,2,12,0,0,0,1,0,0,1,0
1152334,50,24,2.0,2017,5,17,0,1,0,1,0,0,1,0
214770,20,13,1.0,2014,5,16,0,0,0,1,0,0,1,0
1134842,20,62,3.5,2017,3,14,0,1,0,1,0,0,1,0
139772,35,15,1.5,2014,2,25,0,1,0,1,0,0,1,0
171598,20,11,1.0,2014,3,10,0,1,0,1,0,0,1,0
854692,40,22,1.5,2016,7,18,0,0,0,1,0,0,1,0
805706,30,5,1.0,2016,4,24,0,1,0,1,0,0,1,0
618586,50,62,3.0,2015,9,22,0,0,0,1,0,0,1,0
205764,20,12,1.0,2014,7,18,0,1,0,1,0,0,1,0
762648,35,13,1.5,2016,2,15,0,2,0,1,0,0,1,0
245722,40,30,3.5,2014,6,23,0,1,0,1,0,0,1,0
53157,20,17,2.5,2013,5,29,0,1,0,1,0,0,1,0
932842,40,28,4.0,2016,8,18,0,2,0,1,0,0,1,0
883138,180,13,3.0,2016,7,12,0,1,0,1,0,0,1,0
139788,35,16,2.0,2014,3,1,0,2,0,1,0,0,1,0
951608,80,38,2.5,2016,11,16,0,1,0,1,0,0,1,0
975626,40,8,1.0,2016,10,4,0,2,0,1,0,0,1,0
1104492,40,15,1.0,2017,3,21,0,0,0,1,0,0,1,0
1196538,0,9,1.0,2017,7,2,0,1,1,0,0,0,1,0
184324,50,80,4.0,2014,3,18,0,2,0,1,0,0,1,0
139794,35,16,2.0,2014,3,17,0,2,0,1,0,0,1,0
582390,20,10,1.0,2015,8,14,0,1,0,1,0,0,1,0
132950,20,10,0.63,2013,12,13,0,1,0,1,0,0,1,0
845518,50,9,2.0,2016,5,12,0,1,0,1,0,0,1,0
835616,20,28,1.0,2016,6,9,0,1,0,1,0,0,1,0
101504,20,6,2.0,2013,11,26,0,3,0,1,0,0,1,0
594852,20,27,1.0,2015,12,17,0,1,0,1,0,0,1,0
806642,75,16,1.0,2016,3,29,0,0,0,1,0,0,1,0
809492,50,17,1.5,2017,5,2,0,1,0,1,0,0,1,0
785210,95,41,2.5,2016,3,9,0,1,0,1,0,0,1,0
339382,20,17,0.53,2014,11,30,0,1,0,1,0,0,1,0
963664,60,11,1.5,2016,9,21,0,2,0,1,0,0,1,0
632234,20,35,2.5,2015,12,17,0,1,0,1,0,0,1,0
594854,20,28,1.0,2015,10,20,0,1,0,1,0,0,1,0
974704,60,11,1.0,2016,10,3,0,2,0,1,0,0,1,0
545036,40,16,1.5,2017,4,26,0,1,0,1,0,0,1,0
388712,20,14,1.0,2015,1,9,0,1,0,1,0,0,1,0
383852,25,5,0.53,2015,1,13,0,1,0,1,0,0,1,0
459946,50,20,2.0,2015,4,15,0,2,0,1,0,0,1,0
994050,40,11,1.5,2016,10,27,0,0,0,1,0,0,1,0
899702,50,82,4.0,2016,7,28,0,3,0,1,0,0,1,0
1111562,40,11,1.0,2017,2,15,0,0,0,1,0,0,1,0
320238,30,5,0.55,2014,10,16,0,0,0,1,0,0,1,0
818786,95,34,2.5,2016,4,13,0,1,0,1,0,0,1,0
741388,40,29,3.0,2016,4,13,0,1,0,1,0,0,1,0
629704,35,4,0.55,2015,10,4,0,0,0,1,0,0,1,0
839032,30,13,1.5,2016,12,15,0,2,0,1,0,0,1,0
23683,20,27,1.0,2012,8,31,0,0,0,1,0,0,1,0
912254,50,43,2.0,2016,7,28,0,0,0,1,0,0,1,0
839030,30,24,2.0,2016,10,22,0,0,0,1,0,0,1,0
619610,50,91,7.0,2015,9,23,0,0,0,1,0,0,1,0
106358,20,11,1.0,2013,10,16,0,1,0,1,0,0,1,0
742300,40,30,3.5,2016,4,13,0,2,0,1,0,0,1,0
636846,20,10,0.6,2015,10,19,0,1,0,1,0,0,1,0
741316,40,38,3.0,2016,4,13,0,1,0,1,0,0,1,0
681390,30,14,1.0,2017,1,13,0,1,0,1,0,0,1,0
1195742,95,86,5.5,2017,5,4,0,1,0,1,0,0,1,0
794398,20,69,1.5,2016,4,1,0,1,0,1,0,0,1,0
1232728,20,6,0.57,2017,5,29,0,0,0,1,0,0,1,0
721202,20,49,2.5,2016,1,22,0,1,0,1,0,0,1,0
1058262,20,14,1.5,2017,4,10,0,0,0,1,0,0,1,0
132878,20,10,1.0,2013,12,12,0,1,0,1,0,0,1,0
944804,135,5,0.5,2016,9,1,0,0,0,1,0,0,1,0
939636,135,6,0.5,2016,9,2,0,0,0,1,0,0,1,0
730702,25,11,0.65,2017,5,24,0,2,0,1,0,0,1,0
993892,25,16,2.0,2016,10,31,0,1,0,1,0,0,1,0
1026760,130,6,0.53,2017,3,10,0,0,0,1,0,0,1,0
1223240,20,6,0.53,2017,5,22,0,0,0,1,0,0,1,0
1026762,125,7,0.63,2017,3,10,0,0,0,1,0,0,1,0
1234656,20,28,2.5,2017,7,5,0,1,0,1,0,0,1,0
1214670,20,6,0.55,2017,6,20,0,0,0,1,0,0,1,0
1272282,20,8,0.58,2017,6,29,0,0,0,1,0,0,1,0
1224186,35,13,0.52,2017,5,30,0,1,0,1,0,0,1,0
1265814,20,5,0.52,2017,7,6,0,1,0,1,0,0,1,0
1104500,40,14,1.0,2017,5,19,0,0,0,1,0,0,1,0
99946,20,6,1.5,2013,10,8,0,2,0,1,0,0,1,0
632488,40,47,0.73,2015,11,6,0,2,0,1,0,0,1,0
41890,85,98,10.5,2013,6,10,0,1,0,1,0,0,1,0
385684,0,22,1.0,2015,3,19,1,1,1,0,0,0,1,0
559438,20,11,1.0,2015,7,22,0,1,0,1,0,0,1,0
760698,35,7,1.5,2016,2,17,0,0,0,1,0,0,1,0
427066,25,34,4.0,2015,12,7,0,1,0,1,0,0,1,0
444644,50,49,1.0,2015,3,19,0,0,0,1,0,0,1,0
